# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       3d/6927a52dd8a08b77bcc637286b73b78e6ae88a
# reformat_partition: /dev/murphytest04-vg/smalltest
# data_gen:           random
# dir_depth:          1
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:45:24.120816
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=1 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest04-vg/smalltest
# testversion:   f7aa795 FS test: Collect inode data instead of `du`
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7522576 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          1         15756            72      0.000        ok       0.000  0x0005cd3800  0x00040f0c00  0x00019e2c00        25688       16025         9663
0x0000001000          2          1         15757            65      0.000        ok       0.000  0x0005cd3800  0x00040f2000  0x00019e1800        25688       16026         9662
0x0000001000          2          1         15758            73      0.000        ok       0.000  0x0005cd3800  0x00040f3400  0x00019e0400        25688       16027         9661
0x0000001000          2          1         15759            54      0.000        ok       0.000  0x0005cd3800  0x00040f4800  0x00019df000        25688       16028         9660
0x0000001000          2          1         15760            77      0.000        ok       0.000  0x0005cd3800  0x00040f5c00  0x00019ddc00        25688       16029         9659
0x0000001000          2          1         15761            77      0.000        ok       0.000  0x0005cd3800  0x00040f7000  0x00019dc800        25688       16030         9658
0x0000001000          2          1         15762            66      0.000        ok       0.000  0x0005cd3800  0x00040f8400  0x00019db400        25688       16031         9657
0x0000001000          2          1         15763            53      0.000        ok       0.000  0x0005cd3800  0x00040f9800  0x00019da000        25688       16032         9656
0x0000001000          2          1         15764            63      0.000        ok       0.000  0x0005cd3800  0x00040fac00  0x00019d8c00        25688       16033         9655
0x0000001000          2          1         15765            62      0.000        ok       0.000  0x0005cd3800  0x00040fc000  0x00019d7800        25688       16034         9654
0x0000001000          2          1         15766            58      0.000        ok       0.000  0x0005cd3800  0x00040fd400  0x00019d6400        25688       16035         9653
0x0000001000          2          1         15767            72      0.000        ok       0.000  0x0005cd3800  0x00040fe800  0x00019d5000        25688       16036         9652
0x0000001000          2          1         15768            55      0.000        ok       0.000  0x0005cd3800  0x00040ffc00  0x00019d3c00        25688       16037         9651
0x0000001000          2          1         15769            70      0.000        ok       0.000  0x0005cd3800  0x0004101000  0x00019d2800        25688       16038         9650
0x0000001000          2          1         15770            59      0.000        ok       0.000  0x0005cd3800  0x0004102400  0x00019d1400        25688       16039         9649
0x0000001000          2          1         15771            63      0.000        ok       0.000  0x0005cd3800  0x0004103800  0x00019d0000        25688       16040         9648
0x0000001000          2          1         15772            55      0.000        ok       0.000  0x0005cd3800  0x0004104c00  0x00019cec00        25688       16041         9647
0x0000001000          2          1         15773            63      0.000        ok       0.000  0x0005cd3800  0x0004106000  0x00019cd800        25688       16042         9646
0x0000001000          2          1         15774            62      0.000        ok       0.000  0x0005cd3800  0x0004107400  0x00019cc400        25688       16043         9645
0x0000001000          2          1         15775            58      0.000        ok       0.000  0x0005cd3800  0x0004108800  0x00019cb000        25688       16044         9644
0x0000001000          2          1         15776            56      0.000        ok       0.000  0x0005cd3800  0x0004109c00  0x00019c9c00        25688       16045         9643
0x0000001000          2          1         15777            66      0.000        ok       0.000  0x0005cd3800  0x000410b000  0x00019c8800        25688       16046         9642
0x0000001000          2          1         15778            57      0.000        ok       0.000  0x0005cd3800  0x000410c400  0x00019c7400        25688       16047         9641
0x0000001000          2          1         15779            49      0.000        ok       0.000  0x0005cd3800  0x000410d800  0x00019c6000        25688       16048         9640
0x0000001000          2          1         15780            66      0.000        ok       0.000  0x0005cd3800  0x000410f400  0x00019c4400        25688       16049         9639
0x0000001000          2          1         15781            49      0.000        ok       0.000  0x0005cd3800  0x0004110800  0x00019c3000        25688       16050         9638
0x0000001000          2          1         15782            67      0.000        ok       0.000  0x0005cd3800  0x0004111c00  0x00019c1c00        25688       16051         9637
0x0000001000          2          1         15783            78      0.000        ok       0.000  0x0005cd3800  0x0004113000  0x00019c0800        25688       16052         9636
0x0000001000          2          1         15784            64      0.000        ok       0.000  0x0005cd3800  0x0004114400  0x00019bf400        25688       16053         9635
0x0000001000          2          1         15785            63      0.000        ok       0.000  0x0005cd3800  0x0004116000  0x00019bd800        25688       16054         9634
0x0000001000          2          1         15786            51      0.000        ok       0.000  0x0005cd3800  0x0004117400  0x00019bc400        25688       16055         9633
0x0000001000          2          1         15787            71      0.000        ok       0.000  0x0005cd3800  0x0004118800  0x00019bb000        25688       16056         9632
0x0000001000          2          1         15788            75      0.000        ok       0.000  0x0005cd3800  0x0004119c00  0x00019b9c00        25688       16057         9631
0x0000001000          2          1         15789            63      0.000        ok       0.000  0x0005cd3800  0x000411b000  0x00019b8800        25688       16058         9630
0x0000001000          2          1         15790            55      0.000        ok       0.000  0x0005cd3800  0x000411c400  0x00019b7400        25688       16059         9629
0x0000001000          2          1         15791            59      0.000        ok       0.000  0x0005cd3800  0x000411d800  0x00019b6000        25688       16060         9628
0x0000001000          2          1         15792            63      0.000        ok       0.000  0x0005cd3800  0x000411ec00  0x00019b4c00        25688       16061         9627
0x0000001000          2          1         15793            59      0.000        ok       0.000  0x0005cd3800  0x0004120000  0x00019b3800        25688       16062         9626
0x0000001000          2          1         15794            43      0.000        ok       0.000  0x0005cd3800  0x0004121800  0x00019b2000        25688       16063         9625
0x0000001000          2          1         15795            61      0.000        ok       0.000  0x0005cd3800  0x0004122c00  0x00019b0c00        25688       16064         9624
0x0000001000          2          1         15796            54      0.000        ok       0.000  0x0005cd3800  0x0004124000  0x00019af800        25688       16065         9623
0x0000001000          2          1         15797            80      0.000        ok       0.000  0x0005cd3800  0x0004125400  0x00019ae400        25688       16066         9622
0x0000001000          2          1         15798            52      0.000        ok       0.000  0x0005cd3800  0x0004126800  0x00019ad000        25688       16067         9621
0x0000001000          2          1         15799            56      0.000        ok       0.000  0x0005cd3800  0x0004127c00  0x00019abc00        25688       16068         9620
0x0000001000          2          1         15800            59      0.000        ok       0.000  0x0005cd3800  0x0004129000  0x00019aa800        25688       16069         9619
0x0000001000          2          1         15801            54      0.000        ok       0.000  0x0005cd3800  0x000412a400  0x00019a9400        25688       16070         9618
0x0000001000          2          1         15802            55      0.000        ok       0.000  0x0005cd3800  0x000412b800  0x00019a8000        25688       16071         9617
0x0000001000          2          1         15803            58      0.000        ok       0.000  0x0005cd3800  0x000412cc00  0x00019a6c00        25688       16072         9616
0x0000001000          2          1         15804            67      0.000        ok       0.000  0x0005cd3800  0x000412e000  0x00019a5800        25688       16073         9615
0x0000001000          2          1         15805            62      0.000        ok       0.000  0x0005cd3800  0x000412f400  0x00019a4400        25688       16074         9614
0x0000001000          2          1         15806            56      0.000        ok       0.000  0x0005cd3800  0x0004130800  0x00019a3000        25688       16075         9613
0x0000001000          2          1         15807            62      0.000        ok       0.000  0x0005cd3800  0x0004131c00  0x00019a1c00        25688       16076         9612
0x0000001000          2          1         15808            65      0.000        ok       0.000  0x0005cd3800  0x0004133000  0x00019a0800        25688       16077         9611
0x0000001000          2          1         15809            58      0.000        ok       0.000  0x0005cd3800  0x0004134400  0x000199f400        25688       16078         9610
0x0000001000          2          1         15810            68      0.000        ok       0.000  0x0005cd3800  0x0004135800  0x000199e000        25688       16079         9609
0x0000001000          2          1         15811            61      0.000        ok       0.000  0x0005cd3800  0x0004136c00  0x000199cc00        25688       16080         9608
0x0000001000          2          1         15812            64      0.000        ok       0.000  0x0005cd3800  0x0004138000  0x000199b800        25688       16081         9607
0x0000001000          2          1         15813            55      0.000        ok       0.000  0x0005cd3800  0x0004139400  0x000199a400        25688       16082         9606
0x0000001000          2          1         15814            61      0.000        ok       0.000  0x0005cd3800  0x000413a800  0x0001999000        25688       16083         9605
0x0000001000          2          1         15815            64      0.000        ok       0.000  0x0005cd3800  0x000413bc00  0x0001997c00        25688       16084         9604
0x0000001000          2          1         15816            70      0.000        ok       0.000  0x0005cd3800  0x000413d000  0x0001996800        25688       16085         9603
0x0000001000          2          1         15817            59      0.000        ok       0.000  0x0005cd3800  0x000413e400  0x0001995400        25688       16086         9602
0x0000001000          2          1         15818            56      0.000        ok       0.000  0x0005cd3800  0x000413f800  0x0001994000        25688       16087         9601
0x0000001000          2          1         15819            56      0.000        ok       0.000  0x0005cd3800  0x0004140c00  0x0001992c00        25688       16088         9600
0x0000001000          2          1         15820            61      0.000        ok       0.000  0x0005cd3800  0x0004142000  0x0001991800        25688       16089         9599
0x0000001000          2          1         15821            79      0.000        ok       0.000  0x0005cd3800  0x0004143400  0x0001990400        25688       16090         9598
0x0000001000          2          1         15822            63      0.000        ok       0.000  0x0005cd3800  0x0004144800  0x000198f000        25688       16091         9597
0x0000001000          2          1         15823            56      0.000        ok       0.000  0x0005cd3800  0x0004145c00  0x000198dc00        25688       16092         9596
0x0000001000          2          1         15824            71      0.000        ok       0.000  0x0005cd3800  0x0004147000  0x000198c800        25688       16093         9595
0x0000001000          2          1         15825            52      0.000        ok       0.000  0x0005cd3800  0x0004148400  0x000198b400        25688       16094         9594
0x0000001000          2          1         15826            65      0.000        ok       0.000  0x0005cd3800  0x0004149800  0x000198a000        25688       16095         9593
0x0000001000          2          1         15827            59      0.000        ok       0.000  0x0005cd3800  0x000414ac00  0x0001988c00        25688       16096         9592
0x0000001000          2          1         15828            81      0.000        ok       0.000  0x0005cd3800  0x000414c000  0x0001987800        25688       16097         9591
0x0000001000          2          1         15829            54      0.000        ok       0.000  0x0005cd3800  0x000414d400  0x0001986400        25688       16098         9590
0x0000001000          2          1         15830            61      0.000        ok       0.000  0x0005cd3800  0x000414e800  0x0001985000        25688       16099         9589
0x0000001000          2          1         15831            59      0.000        ok       0.000  0x0005cd3800  0x000414fc00  0x0001983c00        25688       16100         9588
0x0000001000          2          1         15832            52      0.000        ok       0.000  0x0005cd3800  0x0004151000  0x0001982800        25688       16101         9587
0x0000001000          2          1         15833            64      0.000        ok       0.000  0x0005cd3800  0x0004152400  0x0001981400        25688       16102         9586
0x0000001000          2          1         15834            73      0.000        ok       0.000  0x0005cd3800  0x0004153800  0x0001980000        25688       16103         9585
0x0000001000          2          1         15835            67      0.000        ok       0.000  0x0005cd3800  0x0004154c00  0x000197ec00        25688       16104         9584
0x0000001000          2          1         15836            69      0.000        ok       0.000  0x0005cd3800  0x0004156000  0x000197d800        25688       16105         9583
0x0000001000          2          1         15837            59      0.000        ok       0.000  0x0005cd3800  0x0004157400  0x000197c400        25688       16106         9582
0x0000001000          2          1         15838            66      0.000        ok       0.000  0x0005cd3800  0x0004158800  0x000197b000        25688       16107         9581
0x0000001000          2          1         15839            74      0.000        ok       0.000  0x0005cd3800  0x0004159c00  0x0001979c00        25688       16108         9580
0x0000001000          2          1         15840            80      0.000        ok       0.000  0x0005cd3800  0x000415b400  0x0001978400        25688       16109         9579
0x0000001000          2          1         15841            69      0.000        ok       0.000  0x0005cd3800  0x000415c800  0x0001977000        25688       16110         9578
0x0000001000          2          1         15842            71      0.000        ok       0.000  0x0005cd3800  0x000415dc00  0x0001975c00        25688       16111         9577
0x0000001000          2          1         15843            52      0.000        ok       0.000  0x0005cd3800  0x000415f000  0x0001974800        25688       16112         9576
0x0000001000          2          1         15844            72      0.000        ok       0.000  0x0005cd3800  0x0004160400  0x0001973400        25688       16113         9575
0x0000001000          2          1         15845            61      0.000        ok       0.000  0x0005cd3800  0x0004161800  0x0001972000        25688       16114         9574
0x0000001000          2          1         15846            56      0.000        ok       0.000  0x0005cd3800  0x0004162c00  0x0001970c00        25688       16115         9573
0x0000001000          2          1         15847            59      0.000        ok       0.000  0x0005cd3800  0x0004164000  0x000196f800        25688       16116         9572
0x0000001000          2          1         15848            69      0.000        ok       0.000  0x0005cd3800  0x0004165400  0x000196e400        25688       16117         9571
0x0000001000          2          1         15849            78      0.000        ok       0.000  0x0005cd3800  0x0004166800  0x000196d000        25688       16118         9570
0x0000001000          2          1         15850            56      0.000        ok       0.000  0x0005cd3800  0x0004167c00  0x000196bc00        25688       16119         9569
0x0000001000          2          1         15851            51      0.000        ok       0.000  0x0005cd3800  0x0004169000  0x000196a800        25688       16120         9568
0x0000001000          2          1         15852            60      0.000        ok       0.000  0x0005cd3800  0x000416a400  0x0001969400        25688       16121         9567
0x0000001000          2          1         15853            56      0.000        ok       0.000  0x0005cd3800  0x000416b800  0x0001968000        25688       16122         9566
0x0000001000          2          1         15854            65      0.000        ok       0.000  0x0005cd3800  0x000416cc00  0x0001966c00        25688       16123         9565
0x0000001000          2          1         15855            53      0.000        ok       0.000  0x0005cd3800  0x000416e000  0x0001965800        25688       16124         9564
0x0000001000          2          1         15856            63      0.000        ok       0.000  0x0005cd3800  0x000416f400  0x0001964400        25688       16125         9563
0x0000001000          2          1         15857            70      0.000        ok       0.000  0x0005cd3800  0x0004170800  0x0001963000        25688       16126         9562
0x0000001000          2          1         15858            69      0.000        ok       0.000  0x0005cd3800  0x0004171c00  0x0001961c00        25688       16127         9561
0x0000001000          2          1         15859            59      0.000        ok       0.000  0x0005cd3800  0x0004173000  0x0001960800        25688       16128         9560
0x0000001000          2          1         15860            71      0.000        ok       0.000  0x0005cd3800  0x0004174c00  0x000195ec00        25688       16129         9559
0x0000001000          2          1         15861            60      0.000        ok       0.000  0x0005cd3800  0x0004176000  0x000195d800        25688       16130         9558
0x0000001000          2          1         15862            66      0.000        ok       0.000  0x0005cd3800  0x0004177c00  0x000195bc00        25688       16131         9557
0x0000001000          2          1         15863            65      0.000        ok       0.000  0x0005cd3800  0x0004179000  0x000195a800        25688       16132         9556
0x0000001000          2          1         15864            75      0.000        ok       0.000  0x0005cd3800  0x000417a400  0x0001959400        25688       16133         9555
0x0000001000          2          1         15865            65      0.000        ok       0.000  0x0005cd3800  0x000417b800  0x0001958000        25688       16134         9554
0x0000001000          2          1         15866            58      0.000        ok       0.000  0x0005cd3800  0x000417cc00  0x0001956c00        25688       16135         9553
0x0000001000          2          1         15867            72      0.000        ok       0.000  0x0005cd3800  0x000417e000  0x0001955800        25688       16136         9552
0x0000001000          2          1         15868            61      0.000        ok       0.000  0x0005cd3800  0x000417f400  0x0001954400        25688       16137         9551
0x0000001000          2          1         15869            58      0.000        ok       0.000  0x0005cd3800  0x0004180800  0x0001953000        25688       16138         9550
0x0000001000          2          1         15870            63      0.000        ok       0.000  0x0005cd3800  0x0004181c00  0x0001951c00        25688       16139         9549
0x0000001000          2          1         15871            51      0.000        ok       0.000  0x0005cd3800  0x0004183000  0x0001950800        25688       16140         9548
0x0000001000          2          1         15872            62      0.000        ok       0.000  0x0005cd3800  0x0004184400  0x000194f400        25688       16141         9547
0x0000001000          2          1         15873            57      0.000        ok       0.000  0x0005cd3800  0x0004185800  0x000194e000        25688       16142         9546
0x0000001000          2          1         15874            55      0.000        ok       0.000  0x0005cd3800  0x0004186c00  0x000194cc00        25688       16143         9545
0x0000001000          2          1         15875            63      0.000        ok       0.000  0x0005cd3800  0x0004188000  0x000194b800        25688       16144         9544
0x0000001000          2          1         15876            62      0.000        ok       0.000  0x0005cd3800  0x0004189400  0x000194a400        25688       16145         9543
0x0000001000          2          1         15877            56      0.000        ok       0.000  0x0005cd3800  0x000418a800  0x0001949000        25688       16146         9542
0x0000001000          2          1         15878            71      0.000        ok       0.000  0x0005cd3800  0x000418bc00  0x0001947c00        25688       16147         9541
0x0000001000          2          1         15879            57      0.000        ok       0.000  0x0005cd3800  0x000418d000  0x0001946800        25688       16148         9540
0x0000001000          2          1         15880            70      0.000        ok       0.000  0x0005cd3800  0x000418e400  0x0001945400        25688       16149         9539
0x0000001000          2          1         15881            67      0.000        ok       0.000  0x0005cd3800  0x000418f800  0x0001944000        25688       16150         9538
0x0000001000          2          1         15882            57      0.000        ok       0.000  0x0005cd3800  0x0004190c00  0x0001942c00        25688       16151         9537
0x0000001000          2          1         15883            64      0.000        ok       0.000  0x0005cd3800  0x0004192000  0x0001941800        25688       16152         9536
0x0000001000          2          1         15884            60      0.000        ok       0.000  0x0005cd3800  0x0004193400  0x0001940400        25688       16153         9535
0x0000001000          2          1         15885            55      0.000        ok       0.000  0x0005cd3800  0x0004194800  0x000193f000        25688       16154         9534
0x0000001000          2          1         15886            51      0.000        ok       0.000  0x0005cd3800  0x0004195c00  0x000193dc00        25688       16155         9533
0x0000001000          2          1         15887            57      0.000        ok       0.000  0x0005cd3800  0x0004197000  0x000193c800        25688       16156         9532
0x0000001000          2          1         15888            52      0.000        ok       0.000  0x0005cd3800  0x0004198400  0x000193b400        25688       16157         9531
0x0000001000          2          1         15889            66      0.000        ok       0.000  0x0005cd3800  0x0004199800  0x000193a000        25688       16158         9530
0x0000001000          2          1         15890            59      0.000        ok       0.000  0x0005cd3800  0x000419ac00  0x0001938c00        25688       16159         9529
0x0000001000          2          1         15891            81      0.000        ok       0.000  0x0005cd3800  0x000419c000  0x0001937800        25688       16160         9528
0x0000001000          2          1         15892            69      0.000        ok       0.000  0x0005cd3800  0x000419d400  0x0001936400        25688       16161         9527
0x0000001000          2          1         15893            60      0.000        ok       0.000  0x0005cd3800  0x000419e800  0x0001935000        25688       16162         9526
0x0000001000          2          1         15894            52      0.000        ok       0.000  0x0005cd3800  0x000419fc00  0x0001933c00        25688       16163         9525
0x0000001000          2          1         15895            68      0.000        ok       0.000  0x0005cd3800  0x00041a1000  0x0001932800        25688       16164         9524
0x0000001000          2          1         15896            60      0.000        ok       0.000  0x0005cd3800  0x00041a2400  0x0001931400        25688       16165         9523
0x0000001000          2          1         15897            64      0.000        ok       0.000  0x0005cd3800  0x00041a3800  0x0001930000        25688       16166         9522
0x0000001000          2          1         15898            61      0.000        ok       0.000  0x0005cd3800  0x00041a4c00  0x000192ec00        25688       16167         9521
0x0000001000          2          1         15899            70      0.000        ok       0.000  0x0005cd3800  0x00041a6800  0x000192d000        25688       16168         9520
0x0000001000          2          1         15900            65      0.000        ok       0.000  0x0005cd3800  0x00041a7c00  0x000192bc00        25688       16169         9519
0x0000001000          2          1         15901            58      0.000        ok       0.000  0x0005cd3800  0x00041a9000  0x000192a800        25688       16170         9518
0x0000001000          2          1         15902            75      0.000        ok       0.000  0x0005cd3800  0x00041aa400  0x0001929400        25688       16171         9517
0x0000001000          2          1         15903            74      0.000        ok       0.000  0x0005cd3800  0x00041abc00  0x0001927c00        25688       16172         9516
0x0000001000          2          1         15904            74      0.000        ok       0.000  0x0005cd3800  0x00041ad000  0x0001926800        25688       16173         9515
0x0000001000          2          1         15905            63      0.000        ok       0.000  0x0005cd3800  0x00041ae400  0x0001925400        25688       16174         9514
0x0000001000          2          1         15906            78      0.000        ok       0.000  0x0005cd3800  0x00041af800  0x0001924000        25688       16175         9513
0x0000001000          2          1         15907            69      0.000        ok       0.000  0x0005cd3800  0x00041b0c00  0x0001922c00        25688       16176         9512
0x0000001000          2          1         15908            81      0.000        ok       0.000  0x0005cd3800  0x00041b2000  0x0001921800        25688       16177         9511
0x0000001000          2          1         15909            66      0.000        ok       0.000  0x0005cd3800  0x00041b3400  0x0001920400        25688       16178         9510
0x0000001000          2          1         15910            66      0.000        ok       0.000  0x0005cd3800  0x00041b4800  0x000191f000        25688       16179         9509
0x0000001000          2          1         15911            72      0.000        ok       0.000  0x0005cd3800  0x00041b5c00  0x000191dc00        25688       16180         9508
0x0000001000          2          1         15912            67      0.000        ok       0.000  0x0005cd3800  0x00041b7000  0x000191c800        25688       16181         9507
0x0000001000          2          1         15913            75      0.000        ok       0.000  0x0005cd3800  0x00041b8400  0x000191b400        25688       16182         9506
0x0000001000          2          1         15914            63      0.000        ok       0.000  0x0005cd3800  0x00041b9800  0x000191a000        25688       16183         9505
0x0000001000          2          1         15915            59      0.000        ok       0.000  0x0005cd3800  0x00041bac00  0x0001918c00        25688       16184         9504
0x0000001000          2          1         15916            59      0.000        ok       0.000  0x0005cd3800  0x00041bc000  0x0001917800        25688       16185         9503
0x0000001000          2          1         15917            65      0.000        ok       0.000  0x0005cd3800  0x00041bd400  0x0001916400        25688       16186         9502
0x0000001000          2          1         15918            65      0.000        ok       0.000  0x0005cd3800  0x00041be800  0x0001915000        25688       16187         9501
0x0000001000          2          1         15919            49      0.000        ok       0.000  0x0005cd3800  0x00041bfc00  0x0001913c00        25688       16188         9500
0x0000001000          2          1         15920            53      0.000        ok       0.000  0x0005cd3800  0x00041c1000  0x0001912800        25688       16189         9499
0x0000001000          2          1         15921            70      0.000        ok       0.000  0x0005cd3800  0x00041c2400  0x0001911400        25688       16190         9498
0x0000001000          2          1         15922            60      0.000        ok       0.000  0x0005cd3800  0x00041c3800  0x0001910000        25688       16191         9497
0x0000001000          2          1         15923            60      0.000        ok       0.000  0x0005cd3800  0x00041c4c00  0x000190ec00        25688       16192         9496
0x0000001000          2          1         15924            60      0.000        ok       0.000  0x0005cd3800  0x00041c6000  0x000190d800        25688       16193         9495
0x0000001000          2          1         15925            66      0.000        ok       0.000  0x0005cd3800  0x00041c7400  0x000190c400        25688       16194         9494
0x0000001000          2          1         15926            69      0.000        ok       0.000  0x0005cd3800  0x00041c8800  0x000190b000        25688       16195         9493
0x0000001000          2          1         15927            55      0.000        ok       0.000  0x0005cd3800  0x00041c9c00  0x0001909c00        25688       16196         9492
0x0000001000          2          1         15928            61      0.000        ok       0.000  0x0005cd3800  0x00041cb000  0x0001908800        25688       16197         9491
0x0000001000          2          1         15929            65      0.000        ok       0.000  0x0005cd3800  0x00041cc400  0x0001907400        25688       16198         9490
0x0000001000          2          1         15930            63      0.000        ok       0.000  0x0005cd3800  0x00041cd800  0x0001906000        25688       16199         9489
0x0000001000          2          1         15931            49      0.000        ok       0.000  0x0005cd3800  0x00041cec00  0x0001904c00        25688       16200         9488
0x0000001000          2          1         15932            59      0.000        ok       0.000  0x0005cd3800  0x00041d0000  0x0001903800        25688       16201         9487
0x0000001000          2          1         15933            70      0.000        ok       0.000  0x0005cd3800  0x00041d1400  0x0001902400        25688       16202         9486
0x0000001000          2          1         15934            62      0.000        ok       0.000  0x0005cd3800  0x00041d2800  0x0001901000        25688       16203         9485
0x0000001000          2          1         15935            57      0.000        ok       0.000  0x0005cd3800  0x00041d3c00  0x00018ffc00        25688       16204         9484
0x0000001000          2          1         15936            54      0.000        ok       0.000  0x0005cd3800  0x00041d5000  0x00018fe800        25688       16205         9483
0x0000001000          2          1         15937            69      0.000        ok       0.000  0x0005cd3800  0x00041d6400  0x00018fd400        25688       16206         9482
0x0000001000          2          1         15938            60      0.000        ok       0.000  0x0005cd3800  0x00041d7800  0x00018fc000        25688       16207         9481
0x0000001000          2          1         15939            70      0.000        ok       0.000  0x0005cd3800  0x00041d8c00  0x00018fac00        25688       16208         9480
0x0000001000          2          1         15940            61      0.000        ok       0.000  0x0005cd3800  0x00041da000  0x00018f9800        25688       16209         9479
0x0000001000          2          1         15941            62      0.000        ok       0.000  0x0005cd3800  0x00041db400  0x00018f8400        25688       16210         9478
0x0000001000          2          1         15942            60      0.000        ok       0.000  0x0005cd3800  0x00041dc800  0x00018f7000        25688       16211         9477
0x0000001000          2          1         15943            66      0.000        ok       0.000  0x0005cd3800  0x00041ddc00  0x00018f5c00        25688       16212         9476
0x0000001000          2          1         15944            73      0.000        ok       0.000  0x0005cd3800  0x00041df000  0x00018f4800        25688       16213         9475
0x0000001000          2          1         15945            71      0.000        ok       0.000  0x0005cd3800  0x00041e0400  0x00018f3400        25688       16214         9474
0x0000001000          2          1         15946            63      0.000        ok       0.000  0x0005cd3800  0x00041e1800  0x00018f2000        25688       16215         9473
0x0000001000          2          1         15947            45      0.000        ok       0.000  0x0005cd3800  0x00041e2c00  0x00018f0c00        25688       16216         9472
0x0000001000          2          1         15948            63      0.000        ok       0.000  0x0005cd3800  0x00041e4000  0x00018ef800        25688       16217         9471
0x0000001000          2          1         15949            61      0.000        ok       0.000  0x0005cd3800  0x00041e5400  0x00018ee400        25688       16218         9470
0x0000001000          2          1         15950            63      0.000        ok       0.000  0x0005cd3800  0x00041e6800  0x00018ed000        25688       16219         9469
0x0000001000          2          1         15951            62      0.000        ok       0.000  0x0005cd3800  0x00041e7c00  0x00018ebc00        25688       16220         9468
0x0000001000          2          1         15952            80      0.000        ok       0.000  0x0005cd3800  0x00041e9000  0x00018ea800        25688       16221         9467
0x0000001000          2          1         15953            54      0.000        ok       0.000  0x0005cd3800  0x00041ea400  0x00018e9400        25688       16222         9466
0x0000001000          2          1         15954            63      0.000        ok       0.000  0x0005cd3800  0x00041ec000  0x00018e7800        25688       16223         9465
0x0000001000          2          1         15955            67      0.000        ok       0.000  0x0005cd3800  0x00041ed400  0x00018e6400        25688       16224         9464
0x0000001000          2          1         15956            79      0.000        ok       0.000  0x0005cd3800  0x00041ee800  0x00018e5000        25688       16225         9463
0x0000001000          2          1         15957            70      0.000        ok       0.000  0x0005cd3800  0x00041efc00  0x00018e3c00        25688       16226         9462
0x0000001000          2          1         15958            66      0.000        ok       0.000  0x0005cd3800  0x00041f1000  0x00018e2800        25688       16227         9461
0x0000001000          2          1         15959            68      0.000        ok       0.000  0x0005cd3800  0x00041f2400  0x00018e1400        25688       16228         9460
0x0000001000          2          1         15960            56      0.000        ok       0.000  0x0005cd3800  0x00041f3800  0x00018e0000        25688       16229         9459
0x0000001000          2          1         15961            65      0.000        ok       0.000  0x0005cd3800  0x00041f4c00  0x00018dec00        25688       16230         9458
0x0000001000          2          1         15962            79      0.000        ok       0.000  0x0005cd3800  0x00041f6000  0x00018dd800        25688       16231         9457
0x0000001000          2          1         15963            53      0.000        ok       0.000  0x0005cd3800  0x00041f7400  0x00018dc400        25688       16232         9456
0x0000001000          2          1         15964            58      0.000        ok       0.000  0x0005cd3800  0x00041f8800  0x00018db000        25688       16233         9455
0x0000001000          2          1         15965            70      0.000        ok       0.000  0x0005cd3800  0x00041f9c00  0x00018d9c00        25688       16234         9454
0x0000001000          2          1         15966            55      0.000        ok       0.000  0x0005cd3800  0x00041fb000  0x00018d8800        25688       16235         9453
0x0000001000          2          1         15967            71      0.000        ok       0.000  0x0005cd3800  0x00041fc400  0x00018d7400        25688       16236         9452
0x0000001000          2          1         15968            65      0.000        ok       0.000  0x0005cd3800  0x00041fd800  0x00018d6000        25688       16237         9451
0x0000001000          2          1         15969            69      0.000        ok       0.000  0x0005cd3800  0x00041fec00  0x00018d4c00        25688       16238         9450
0x0000001000          2          1         15970            51      0.000        ok       0.000  0x0005cd3800  0x0004200000  0x00018d3800        25688       16239         9449
0x0000001000          2          1         15971            70      0.000        ok       0.000  0x0005cd3800  0x0004201400  0x00018d2400        25688       16240         9448
0x0000001000          2          1         15972            55      0.000        ok       0.000  0x0005cd3800  0x0004202800  0x00018d1000        25688       16241         9447
