# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       f9/b1/0e99c62e2bd8fb8345712f15a61aaf981ec1
# reformat_partition: /dev/murphytest02-vg/smalltest
# data_gen:           random
# dir_depth:          2
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:04:01.679652
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=2 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest02-vg/smalltest
# testversion:   e185b7d FS test: measure disk free in parent dir
# hostname:      murphytest02
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7611744 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest02--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail            du    du_time
0x0000001000          2          2         12727             1      0.000        ok       0.000  0x0005cd3800  0x0003f17800  0x0001bbc000  0x0003d44c00      0.107
0x0000001000          2          2         12728             1      0.000        ok       0.000  0x0005cd3800  0x0003f19000  0x0001bba800  0x0003d46000      0.107
0x0000001000          2          2         12729             1      0.000        ok       0.000  0x0005cd3800  0x0003f1a800  0x0001bb9000  0x0003d47400      0.108
0x0000001000          2          2         12730             2      0.000        ok       0.000  0x0005cd3800  0x0003f18800  0x0001bbb000  0x0003d48400      0.108
0x0000001000          2          2         12731             1      0.000        ok       0.000  0x0005cd3800  0x0003f1a000  0x0001bb9800  0x0003d49800      0.107
0x0000001000          2          2         12732             1      0.000        ok       0.000  0x0005cd3800  0x0003f12c00  0x0001bc0c00  0x0003d4ac00      0.108
0x0000001000          2          2         12733             2      0.000        ok       0.000  0x0005cd3800  0x0003f14000  0x0001bbf800  0x0003d4bc00      0.108
0x0000001000          2          2         12734             1      0.000        ok       0.000  0x0005cd3800  0x0003f15800  0x0001bbe000  0x0003d4d000      0.108
0x0000001000          2          2         12735             1      0.000        ok       0.000  0x0005cd3800  0x0003f17000  0x0001bbc800  0x0003d4e400      0.108
0x0000001000          2          2         12736             1      0.000        ok       0.000  0x0005cd3800  0x0003f18800  0x0001bbb000  0x0003d4f800      0.108
0x0000001000          2          2         12737             1      0.000        ok       0.000  0x0005cd3800  0x0003f1a000  0x0001bb9800  0x0003d50c00      0.107
0x0000001000          2          2         12738             1      0.000        ok       0.000  0x0005cd3800  0x0003f1b800  0x0001bb8000  0x0003d52000      0.108
0x0000001000          2          2         12739             1      0.000        ok       0.000  0x0005cd3800  0x0003f1d000  0x0001bb6800  0x0003d53400      0.108
0x0000001000          2          2         12740             1      0.000        ok       0.000  0x0005cd3800  0x0003f1e800  0x0001bb5000  0x0003d54800      0.108
0x0000001000          2          2         12741             2      0.000        ok       0.000  0x0005cd3800  0x0003f1fc00  0x0001bb3c00  0x0003d55800      0.108
0x0000001000          2          2         12742             1      0.000        ok       0.000  0x0005cd3800  0x0003f21400  0x0001bb2400  0x0003d56c00      0.110
0x0000001000          2          2         12743             1      0.000        ok       0.000  0x0005cd3800  0x0003f22c00  0x0001bb0c00  0x0003d58000      0.108
0x0000001000          2          2         12744             1      0.000        ok       0.000  0x0005cd3800  0x0003f24400  0x0001baf400  0x0003d59400      0.107
0x0000001000          2          2         12745             1      0.000        ok       0.000  0x0005cd3800  0x0003f25c00  0x0001badc00  0x0003d5a800      0.108
0x0000001000          2          2         12746             1      0.000        ok       0.000  0x0005cd3800  0x0003f27400  0x0001bac400  0x0003d5bc00      0.109
0x0000001000          2          2         12747             1      0.000        ok       0.000  0x0005cd3800  0x0003f28c00  0x0001baac00  0x0003d5d000      0.108
0x0000001000          2          2         12748             1      0.000        ok       0.000  0x0005cd3800  0x0003f2a400  0x0001ba9400  0x0003d5e400      0.107
0x0000001000          2          2         12749             2      0.000        ok       0.000  0x0005cd3800  0x0003f2b800  0x0001ba8000  0x0003d5f400      0.107
0x0000001000          2          2         12750             1      0.000        ok       0.000  0x0005cd3800  0x0003f2d000  0x0001ba6800  0x0003d60800      0.108
0x0000001000          2          2         12751             1      0.000        ok       0.000  0x0005cd3800  0x0003f2e800  0x0001ba5000  0x0003d61c00      0.108
0x0000001000          2          2         12752             1      0.000        ok       0.000  0x0005cd3800  0x0003f30000  0x0001ba3800  0x0003d63000      0.108
0x0000001000          2          2         12753             1      0.000        ok       0.000  0x0005cd3800  0x0003f31800  0x0001ba2000  0x0003d64400      0.109
0x0000001000          2          2         12754             1      0.000        ok       0.000  0x0005cd3800  0x0003f33000  0x0001ba0800  0x0003d65800      0.108
0x0000001000          2          2         12755             2      0.000        ok       0.000  0x0005cd3800  0x0003f34400  0x0001b9f400  0x0003d66800      0.107
0x0000001000          2          2         12756             1      0.000        ok       0.000  0x0005cd3800  0x0003f35c00  0x0001b9dc00  0x0003d67c00      0.108
0x0000001000          2          2         12757             3      0.000        ok       0.000  0x0005cd3800  0x0003f37000  0x0001b9c800  0x0003d68c00      0.110
0x0000001000          2          2         12758             1      0.000        ok       0.000  0x0005cd3800  0x0003f38800  0x0001b9b000  0x0003d6a000      0.107
0x0000001000          2          2         12759             1      0.000        ok       0.000  0x0005cd3800  0x0003f3a000  0x0001b99800  0x0003d6b400      0.110
0x0000001000          2          2         12760             2      0.000        ok       0.000  0x0005cd3800  0x0003f3b400  0x0001b98400  0x0003d6c400      0.109
0x0000001000          2          2         12761             1      0.000        ok       0.000  0x0005cd3800  0x0003f3cc00  0x0001b96c00  0x0003d6d800      0.108
0x0000001000          2          2         12762             1      0.000        ok       0.000  0x0005cd3800  0x0003f3e400  0x0001b95400  0x0003d6ec00      0.108
0x0000001000          2          2         12763             1      0.000        ok       0.000  0x0005cd3800  0x0003f3fc00  0x0001b93c00  0x0003d70000      0.108
0x0000001000          2          2         12764             1      0.000        ok       0.000  0x0005cd3800  0x0003f41400  0x0001b92400  0x0003d71400      0.107
0x0000001000          2          2         12765             1      0.000        ok       0.000  0x0005cd3800  0x0003f42c00  0x0001b90c00  0x0003d72800      0.108
0x0000001000          2          2         12766             2      0.000        ok       0.000  0x0005cd3800  0x0003f44000  0x0001b8f800  0x0003d73800      0.108
0x0000001000          2          2         12767             1      0.000        ok       0.000  0x0005cd3800  0x0003f45800  0x0001b8e000  0x0003d74c00      0.107
0x0000001000          2          2         12768             2      0.000        ok       0.000  0x0005cd3800  0x0003f46c00  0x0001b8cc00  0x0003d75c00      0.111
0x0000001000          2          2         12769             1      0.000        ok       0.000  0x0005cd3800  0x0003f48400  0x0001b8b400  0x0003d77000      0.108
0x0000001000          2          2         12770             3      0.000        ok       0.000  0x0005cd3800  0x0003f49800  0x0001b8a000  0x0003d78000      0.109
0x0000001000          2          2         12771             1      0.000        ok       0.000  0x0005cd3800  0x0003f4b000  0x0001b88800  0x0003d79400      0.108
0x0000001000          2          2         12772             1      0.000        ok       0.000  0x0005cd3800  0x0003f4c800  0x0001b87000  0x0003d7a800      0.108
0x0000001000          2          2         12773             1      0.000        ok       0.000  0x0005cd3800  0x0003f4e000  0x0001b85800  0x0003d7bc00      0.108
0x0000001000          2          2         12774             1      0.000        ok       0.000  0x0005cd3800  0x0003f4f800  0x0001b84000  0x0003d7d000      0.109
0x0000001000          2          2         12775             1      0.000        ok       0.000  0x0005cd3800  0x0003f51000  0x0001b82800  0x0003d7e400      0.107
0x0000001000          2          2         12776             2      0.000        ok       0.000  0x0005cd3800  0x0003f52400  0x0001b81400  0x0003d7f400      0.111
0x0000001000          2          2         12777             2      0.000        ok       0.000  0x0005cd3800  0x0003f48000  0x0001b8b800  0x0003d80400      0.108
0x0000001000          2          2         12778             1      0.000        ok       0.000  0x0005cd3800  0x0003f49800  0x0001b8a000  0x0003d81800      0.114
0x0000001000          2          2         12779             1      0.000        ok       0.000  0x0005cd3800  0x0003f4b000  0x0001b88800  0x0003d82c00      0.108
0x0000001000          2          2         12780             1      0.000        ok       0.000  0x0005cd3800  0x0003f4c800  0x0001b87000  0x0003d84000      0.108
0x0000001000          2          2         12781             1      0.000        ok       0.000  0x0005cd3800  0x0003f4e000  0x0001b85800  0x0003d85400      0.109
0x0000001000          2          2         12782             1      0.000        ok       0.000  0x0005cd3800  0x0003f4f800  0x0001b84000  0x0003d86800      0.109
0x0000001000          2          2         12783             1      0.000        ok       0.000  0x0005cd3800  0x0003f51000  0x0001b82800  0x0003d87c00      0.108
0x0000001000          2          2         12784             1      0.000        ok       0.000  0x0005cd3800  0x0003f52800  0x0001b81000  0x0003d89000      0.107
0x0000001000          2          2         12785             1      0.000        ok       0.000  0x0005cd3800  0x0003f54000  0x0001b7f800  0x0003d8a400      0.110
0x0000001000          2          2         12786             1      0.000        ok       0.000  0x0005cd3800  0x0003f55800  0x0001b7e000  0x0003d8b800      0.108
0x0000001000          2          2         12787             2      0.000        ok       0.000  0x0005cd3800  0x0003f56c00  0x0001b7cc00  0x0003d8c800      0.108
0x0000001000          2          2         12788             1      0.000        ok       0.000  0x0005cd3800  0x0003f58400  0x0001b7b400  0x0003d8dc00      0.108
0x0000001000          2          2         12789             2      0.000        ok       0.000  0x0005cd3800  0x0003f59800  0x0001b7a000  0x0003d8ec00      0.108
0x0000001000          2          2         12790             1      0.000        ok       0.000  0x0005cd3800  0x0003f5b000  0x0001b78800  0x0003d90000      0.108
0x0000001000          2          2         12791             1      0.000        ok       0.000  0x0005cd3800  0x0003f5c800  0x0001b77000  0x0003d91400      0.109
0x0000001000          2          2         12792             1      0.000        ok       0.000  0x0005cd3800  0x0003f5e000  0x0001b75800  0x0003d92800      0.108
0x0000001000          2          2         12793             2      0.000        ok       0.000  0x0005cd3800  0x0003f5f400  0x0001b74400  0x0003d93800      0.109
0x0000001000          2          2         12794             1      0.000        ok       0.000  0x0005cd3800  0x0003f60c00  0x0001b72c00  0x0003d94c00      0.109
0x0000001000          2          2         12795             1      0.000        ok       0.000  0x0005cd3800  0x0003f62400  0x0001b71400  0x0003d96000      0.108
0x0000001000          2          2         12796             1      0.000        ok       0.000  0x0005cd3800  0x0003f63c00  0x0001b6fc00  0x0003d97400      0.111
0x0000001000          2          2         12797             2      0.000        ok       0.000  0x0005cd3800  0x0003f65000  0x0001b6e800  0x0003d98400      0.108
0x0000001000          2          2         12798             2      0.000        ok       0.000  0x0005cd3800  0x0003f66400  0x0001b6d400  0x0003d99400      0.108
0x0000001000          2          2         12799             1      0.000        ok       0.000  0x0005cd3800  0x0003f67c00  0x0001b6bc00  0x0003d9a800      0.111
0x0000001000          2          2         12800             1      0.000        ok       0.000  0x0005cd3800  0x0003f69400  0x0001b6a400  0x0003d9bc00      0.108
0x0000001000          2          2         12801             3      0.000        ok       0.000  0x0005cd3800  0x0003f6a800  0x0001b69000  0x0003d9cc00      0.107
0x0000001000          2          2         12802             1      0.000        ok       0.000  0x0005cd3800  0x0003f6c000  0x0001b67800  0x0003d9e000      0.108
0x0000001000          2          2         12803             1      0.000        ok       0.000  0x0005cd3800  0x0003f6d800  0x0001b66000  0x0003d9f400      0.111
0x0000001000          2          2         12804             1      0.000        ok       0.000  0x0005cd3800  0x0003f6f000  0x0001b64800  0x0003da0800      0.108
0x0000001000          2          2         12805             1      0.000        ok       0.000  0x0005cd3800  0x0003f70800  0x0001b63000  0x0003da1c00      0.108
0x0000001000          2          2         12806             1      0.000        ok       0.000  0x0005cd3800  0x0003f72000  0x0001b61800  0x0003da3000      0.108
0x0000001000          2          2         12807             1      0.000        ok       0.000  0x0005cd3800  0x0003f73800  0x0001b60000  0x0003da4400      0.108
0x0000001000          2          2         12808             1      0.000        ok       0.000  0x0005cd3800  0x0003f75000  0x0001b5e800  0x0003da5800      0.109
0x0000001000          2          2         12809             1      0.000        ok       0.000  0x0005cd3800  0x0003f76800  0x0001b5d000  0x0003da6c00      0.108
0x0000001000          2          2         12810             1      0.000        ok       0.000  0x0005cd3800  0x0003f78000  0x0001b5b800  0x0003da8000      0.111
0x0000001000          2          2         12811             2      0.000        ok       0.000  0x0005cd3800  0x0003f79400  0x0001b5a400  0x0003da9000      0.108
0x0000001000          2          2         12812             1      0.000        ok       0.000  0x0005cd3800  0x0003f7ac00  0x0001b58c00  0x0003daa400      0.108
0x0000001000          2          2         12813             1      0.000        ok       0.000  0x0005cd3800  0x0003f7c400  0x0001b57400  0x0003dab800      0.115
0x0000001000          2          2         12814             1      0.000        ok       0.000  0x0005cd3800  0x0003f7dc00  0x0001b55c00  0x0003dacc00      0.109
0x0000001000          2          2         12815             1      0.000        ok       0.000  0x0005cd3800  0x0003f7f400  0x0001b54400  0x0003dae000      0.112
0x0000001000          2          2         12816             1      0.000        ok       0.000  0x0005cd3800  0x0003f80c00  0x0001b52c00  0x0003daf400      0.109
0x0000001000          2          2         12817             1      0.000        ok       0.000  0x0005cd3800  0x0003f82400  0x0001b51400  0x0003db0800      0.109
0x0000001000          2          2         12818             2      0.000        ok       0.000  0x0005cd3800  0x0003f83800  0x0001b50000  0x0003db1800      0.108
0x0000001000          2          2         12819             1      0.000        ok       0.000  0x0005cd3800  0x0003f85000  0x0001b4e800  0x0003db2c00      0.108
0x0000001000          2          2         12820             1      0.000        ok       0.000  0x0005cd3800  0x0003f86800  0x0001b4d000  0x0003db4000      0.111
0x0000001000          2          2         12821             1      0.000        ok       0.000  0x0005cd3800  0x0003f88000  0x0001b4b800  0x0003db5400      0.109
0x0000001000          2          2         12822             3      0.000        ok       0.000  0x0005cd3800  0x0003f7dc00  0x0001b55c00  0x0003db6400      0.108
0x0000001000          2          2         12823             1      0.000        ok       0.000  0x0005cd3800  0x0003f7f400  0x0001b54400  0x0003db7800      0.108
0x0000001000          2          2         12824             1      0.000        ok       0.000  0x0005cd3800  0x0003f80c00  0x0001b52c00  0x0003db8c00      0.108
0x0000001000          2          2         12825             1      0.000        ok       0.000  0x0005cd3800  0x0003f82400  0x0001b51400  0x0003dba000      0.108
0x0000001000          2          2         12826             1      0.000        ok       0.000  0x0005cd3800  0x0003f83c00  0x0001b4fc00  0x0003dbb400      0.108
0x0000001000          2          2         12827             2      0.000        ok       0.000  0x0005cd3800  0x0003f85000  0x0001b4e800  0x0003dbc400      0.108
0x0000001000          2          2         12828             1      0.000        ok       0.000  0x0005cd3800  0x0003f86800  0x0001b4d000  0x0003dbd800      0.112
0x0000001000          2          2         12829             1      0.000        ok       0.000  0x0005cd3800  0x0003f88000  0x0001b4b800  0x0003dbec00      0.109
0x0000001000          2          2         12830             1      0.000        ok       0.000  0x0005cd3800  0x0003f89800  0x0001b4a000  0x0003dc0000      0.109
0x0000001000          2          2         12831             1      0.000        ok       0.000  0x0005cd3800  0x0003f8b000  0x0001b48800  0x0003dc1400      0.109
0x0000001000          2          2         12832             1      0.000        ok       0.000  0x0005cd3800  0x0003f8c800  0x0001b47000  0x0003dc2800      0.109
0x0000001000          2          2         12833             1      0.000        ok       0.000  0x0005cd3800  0x0003f8e000  0x0001b45800  0x0003dc3c00      0.109
0x0000001000          2          2         12834             1      0.000        ok       0.000  0x0005cd3800  0x0003f8f800  0x0001b44000  0x0003dc5000      0.109
0x0000001000          2          2         12835             1      0.000        ok       0.000  0x0005cd3800  0x0003f91000  0x0001b42800  0x0003dc6400      0.109
0x0000001000          2          2         12836             1      0.000        ok       0.000  0x0005cd3800  0x0003f92800  0x0001b41000  0x0003dc7800      0.108
0x0000001000          2          2         12837             1      0.000        ok       0.000  0x0005cd3800  0x0003f94000  0x0001b3f800  0x0003dc8c00      0.108
0x0000001000          2          2         12838             1      0.000        ok       0.000  0x0005cd3800  0x0003f95800  0x0001b3e000  0x0003dca000      0.112
0x0000001000          2          2         12839             1      0.000        ok       0.000  0x0005cd3800  0x0003f97000  0x0001b3c800  0x0003dcb400      0.110
0x0000001000          2          2         12840             1      0.000        ok       0.000  0x0005cd3800  0x0003f98800  0x0001b3b000  0x0003dcc800      0.109
0x0000001000          2          2         12841             1      0.000        ok       0.000  0x0005cd3800  0x0003f9a000  0x0001b39800  0x0003dcdc00      0.110
0x0000001000          2          2         12842             2      0.000        ok       0.000  0x0005cd3800  0x0003f9b400  0x0001b38400  0x0003dcec00      0.112
0x0000001000          2          2         12843             1      0.000        ok       0.000  0x0005cd3800  0x0003f9cc00  0x0001b36c00  0x0003dd0000      0.113
0x0000001000          2          2         12844             1      0.000        ok       0.000  0x0005cd3800  0x0003f9e400  0x0001b35400  0x0003dd1400      0.109
0x0000001000          2          2         12845             1      0.000        ok       0.000  0x0005cd3800  0x0003f9fc00  0x0001b33c00  0x0003dd2800      0.111
0x0000001000          2          2         12846             1      0.000        ok       0.000  0x0005cd3800  0x0003fa1400  0x0001b32400  0x0003dd3c00      0.108
0x0000001000          2          2         12847             2      0.000        ok       0.000  0x0005cd3800  0x0003fa2800  0x0001b31000  0x0003dd4c00      0.112
0x0000001000          2          2         12848             1      0.000        ok       0.000  0x0005cd3800  0x0003fa4000  0x0001b2f800  0x0003dd6000      0.109
0x0000001000          2          2         12849             1      0.000        ok       0.000  0x0005cd3800  0x0003fa5800  0x0001b2e000  0x0003dd7400      0.109
0x0000001000          2          2         12850             1      0.000        ok       0.000  0x0005cd3800  0x0003fa7000  0x0001b2c800  0x0003dd8800      0.109
0x0000001000          2          2         12851             1      0.000        ok       0.000  0x0005cd3800  0x0003fa8800  0x0001b2b000  0x0003dd9c00      0.111
0x0000001000          2          2         12852             2      0.000        ok       0.000  0x0005cd3800  0x0003fa9c00  0x0001b29c00  0x0003ddac00      0.108
0x0000001000          2          2         12853             1      0.000        ok       0.000  0x0005cd3800  0x0003fab400  0x0001b28400  0x0003ddc000      0.109
0x0000001000          2          2         12854             1      0.000        ok       0.000  0x0005cd3800  0x0003facc00  0x0001b26c00  0x0003ddd400      0.108
0x0000001000          2          2         12855             2      0.000        ok       0.000  0x0005cd3800  0x0003fae000  0x0001b25800  0x0003dde400      0.109
0x0000001000          2          2         12856             1      0.000        ok       0.000  0x0005cd3800  0x0003faf800  0x0001b24000  0x0003ddf800      0.109
0x0000001000          2          2         12857             2      0.000        ok       0.000  0x0005cd3800  0x0003fb0c00  0x0001b22c00  0x0003de0800      0.109
0x0000001000          2          2         12858             1      0.000        ok       0.000  0x0005cd3800  0x0003fb2400  0x0001b21400  0x0003de1c00      0.108
0x0000001000          2          2         12859             1      0.000        ok       0.000  0x0005cd3800  0x0003fb3c00  0x0001b1fc00  0x0003de3000      0.109
0x0000001000          2          2         12860             1      0.000        ok       0.000  0x0005cd3800  0x0003fb5400  0x0001b1e400  0x0003de4400      0.109
0x0000001000          2          2         12861             1      0.000        ok       0.000  0x0005cd3800  0x0003fb6c00  0x0001b1cc00  0x0003de5800      0.109
0x0000001000          2          2         12862             1      0.000        ok       0.000  0x0005cd3800  0x0003fb8400  0x0001b1b400  0x0003de6c00      0.109
0x0000001000          2          2         12863             1      0.000        ok       0.000  0x0005cd3800  0x0003fb9c00  0x0001b19c00  0x0003de8000      0.108
0x0000001000          2          2         12864             1      0.000        ok       0.000  0x0005cd3800  0x0003fbb400  0x0001b18400  0x0003de9400      0.108
0x0000001000          2          2         12865             1      0.000        ok       0.000  0x0005cd3800  0x0003fbcc00  0x0001b16c00  0x0003dea800      0.108
0x0000001000          2          2         12866             1      0.000        ok       0.000  0x0005cd3800  0x0003fbe400  0x0001b15400  0x0003debc00      0.108
0x0000001000          2          2         12867             1      0.000        ok       0.000  0x0005cd3800  0x0003fb4800  0x0001b1f000  0x0003ded000      0.108
0x0000001000          2          2         12868             2      0.000        ok       0.000  0x0005cd3800  0x0003fb5c00  0x0001b1dc00  0x0003dee000      0.109
0x0000001000          2          2         12869             1      0.000        ok       0.000  0x0005cd3800  0x0003fb7400  0x0001b1c400  0x0003def400      0.109
0x0000001000          2          2         12870             1      0.000        ok       0.000  0x0005cd3800  0x0003fb8c00  0x0001b1ac00  0x0003df0800      0.109
0x0000001000          2          2         12871             2      0.000        ok       0.000  0x0005cd3800  0x0003fba000  0x0001b19800  0x0003df1800      0.109
0x0000001000          2          2         12872             1      0.000        ok       0.000  0x0005cd3800  0x0003fbb800  0x0001b18000  0x0003df2c00      0.109
0x0000001000          2          2         12873             2      0.000        ok       0.000  0x0005cd3800  0x0003fbcc00  0x0001b16c00  0x0003df3c00      0.108
0x0000001000          2          2         12874             1      0.000        ok       0.000  0x0005cd3800  0x0003fbe400  0x0001b15400  0x0003df5000      0.109
0x0000001000          2          2         12875             2      0.000        ok       0.000  0x0005cd3800  0x0003fbf800  0x0001b14000  0x0003df6000      0.108
0x0000001000          2          2         12876             1      0.000        ok       0.000  0x0005cd3800  0x0003fc1000  0x0001b12800  0x0003df7400      0.109
0x0000001000          2          2         12877             1      0.000        ok       0.000  0x0005cd3800  0x0003fc2800  0x0001b11000  0x0003df8800      0.109
0x0000001000          2          2         12878             1      0.000        ok       0.000  0x0005cd3800  0x0003fc4000  0x0001b0f800  0x0003df9c00      0.110
0x0000001000          2          2         12879             1      0.000        ok       0.000  0x0005cd3800  0x0003fc5800  0x0001b0e000  0x0003dfb000      0.110
0x0000001000          2          2         12880             2      0.000        ok       0.000  0x0005cd3800  0x0003fc6c00  0x0001b0cc00  0x0003dfc000      0.110
0x0000001000          2          2         12881             1      0.000        ok       0.000  0x0005cd3800  0x0003fc8400  0x0001b0b400  0x0003dfd400      0.108
0x0000001000          2          2         12882             1      0.000        ok       0.000  0x0005cd3800  0x0003fc9c00  0x0001b09c00  0x0003dfe800      0.110
0x0000001000          2          2         12883             1      0.000        ok       0.000  0x0005cd3800  0x0003fcb400  0x0001b08400  0x0003dffc00      0.109
0x0000001000          2          2         12884             2      0.000        ok       0.000  0x0005cd3800  0x0003fcc800  0x0001b07000  0x0003e00c00      0.109
0x0000001000          2          2         12885             1      0.000        ok       0.000  0x0005cd3800  0x0003fce000  0x0001b05800  0x0003e02000      0.110
0x0000001000          2          2         12886             2      0.000        ok       0.000  0x0005cd3800  0x0003fcf400  0x0001b04400  0x0003e03000      0.109
0x0000001000          2          2         12887             2      0.000        ok       0.000  0x0005cd3800  0x0003fd0800  0x0001b03000  0x0003e04000      0.110
0x0000001000          2          2         12888             2      0.000        ok       0.000  0x0005cd3800  0x0003fd1c00  0x0001b01c00  0x0003e05000      0.108
0x0000001000          2          2         12889             1      0.000        ok       0.000  0x0005cd3800  0x0003fd3400  0x0001b00400  0x0003e06400      0.113
0x0000001000          2          2         12890             1      0.000        ok       0.000  0x0005cd3800  0x0003fd4c00  0x0001afec00  0x0003e07800      0.110
0x0000001000          2          2         12891             1      0.000        ok       0.000  0x0005cd3800  0x0003fd6400  0x0001afd400  0x0003e08c00      0.109
0x0000001000          2          2         12892             1      0.000        ok       0.000  0x0005cd3800  0x0003fd7c00  0x0001afbc00  0x0003e0a000      0.109
0x0000001000          2          2         12893             1      0.000        ok       0.000  0x0005cd3800  0x0003fd9400  0x0001afa400  0x0003e0b400      0.109
0x0000001000          2          2         12894             1      0.000        ok       0.000  0x0005cd3800  0x0003fdac00  0x0001af8c00  0x0003e0c800      0.109
0x0000001000          2          2         12895             2      0.000        ok       0.000  0x0005cd3800  0x0003fdc000  0x0001af7800  0x0003e0d800      0.108
0x0000001000          2          2         12896             1      0.000        ok       0.000  0x0005cd3800  0x0003fdd800  0x0001af6000  0x0003e0ec00      0.108
0x0000001000          2          2         12897             1      0.000        ok       0.000  0x0005cd3800  0x0003fdf000  0x0001af4800  0x0003e10000      0.109
0x0000001000          2          2         12898             1      0.000        ok       0.000  0x0005cd3800  0x0003fe0800  0x0001af3000  0x0003e11400      0.109
0x0000001000          2          2         12899             1      0.000        ok       0.000  0x0005cd3800  0x0003fe2000  0x0001af1800  0x0003e12800      0.112
0x0000001000          2          2         12900             2      0.000        ok       0.000  0x0005cd3800  0x0003fe3400  0x0001af0400  0x0003e13800      0.111
0x0000001000          2          2         12901             1      0.000        ok       0.001  0x0005cd3800  0x0003fe4c00  0x0001aeec00  0x0003e14c00      0.108
0x0000001000          2          2         12902             1      0.000        ok       0.000  0x0005cd3800  0x0003fe6400  0x0001aed400  0x0003e16000      0.109
0x0000001000          2          2         12903             1      0.000        ok       0.000  0x0005cd3800  0x0003fe7c00  0x0001aebc00  0x0003e17400      0.114
0x0000001000          2          2         12904             1      0.000        ok       0.000  0x0005cd3800  0x0003fe9400  0x0001aea400  0x0003e18800      0.108
0x0000001000          2          2         12905             1      0.000        ok       0.000  0x0005cd3800  0x0003feac00  0x0001ae8c00  0x0003e19c00      0.109
0x0000001000          2          2         12906             1      0.000        ok       0.000  0x0005cd3800  0x0003fec400  0x0001ae7400  0x0003e1b000      0.110
0x0000001000          2          2         12907             1      0.000        ok       0.000  0x0005cd3800  0x0003fedc00  0x0001ae5c00  0x0003e1c400      0.109
0x0000001000          2          2         12908             1      0.000        ok       0.000  0x0005cd3800  0x0003fef400  0x0001ae4400  0x0003e1d800      0.109
0x0000001000          2          2         12909             1      0.000        ok       0.000  0x0005cd3800  0x0003ff0c00  0x0001ae2c00  0x0003e1ec00      0.109
0x0000001000          2          2         12910             1      0.000        ok       0.000  0x0005cd3800  0x0003ff2400  0x0001ae1400  0x0003e20000      0.109
0x0000001000          2          2         12911             1      0.000        ok       0.000  0x0005cd3800  0x0003fe8400  0x0001aeb400  0x0003e21400      0.110
0x0000001000          2          2         12912             2      0.000        ok       0.000  0x0005cd3800  0x0003fe9800  0x0001aea000  0x0003e22400      0.109
0x0000001000          2          2         12913             2      0.000        ok       0.000  0x0005cd3800  0x0003feac00  0x0001ae8c00  0x0003e23400      0.109
0x0000001000          2          2         12914             1      0.000        ok       0.000  0x0005cd3800  0x0003fec400  0x0001ae7400  0x0003e24800      0.110
0x0000001000          2          2         12915             1      0.000        ok       0.000  0x0005cd3800  0x0003fedc00  0x0001ae5c00  0x0003e25c00      0.109
0x0000001000          2          2         12916             1      0.000        ok       0.000  0x0005cd3800  0x0003fef400  0x0001ae4400  0x0003e27000      0.109
0x0000001000          2          2         12917             1      0.000        ok       0.000  0x0005cd3800  0x0003ff0c00  0x0001ae2c00  0x0003e28400      0.112
0x0000001000          2          2         12918             1      0.000        ok       0.000  0x0005cd3800  0x0003ff2400  0x0001ae1400  0x0003e29800      0.109
0x0000001000          2          2         12919             1      0.000        ok       0.000  0x0005cd3800  0x0003ff3c00  0x0001adfc00  0x0003e2ac00      0.112
0x0000001000          2          2         12920             1      0.000        ok       0.000  0x0005cd3800  0x0003ff5400  0x0001ade400  0x0003e2c000      0.109
0x0000001000          2          2         12921             1      0.000        ok       0.000  0x0005cd3800  0x0003ff6c00  0x0001adcc00  0x0003e2d400      0.109
0x0000001000          2          2         12922             1      0.000        ok       0.000  0x0005cd3800  0x0003ff8400  0x0001adb400  0x0003e2e800      0.112
0x0000001000          2          2         12923             2      0.000        ok       0.000  0x0005cd3800  0x0003ff9800  0x0001ada000  0x0003e2f800      0.110
0x0000001000          2          2         12924             1      0.000        ok       0.000  0x0005cd3800  0x0003ffb000  0x0001ad8800  0x0003e30c00      0.109
